자치구,법정동,주거점수,교통점수,치안점수,생활점수_x,보증금(만원),임대료(만원),건축년도,공급건수,전월세평균,가격점수,안정성점수,공급점수,노후도점수,가장가까운역,거리_km,Unnamed: 0,평균소음(dB),공원수,병의원수,점포수,살인,강도,강간·강제추행,절도,폭력,CCTV,CCTV밀도(대/㎢),가로등수,가로등밀도(개/㎢),위도(법정동),경도(법정동),근처버스정류장수
영등포구,당산동,0.660962552,0.774398965,0.580280482,0.53430016,19381.50938,24.21858637,2011.383199,723.3333333,19405.72796,79.71522846,70.05699357,4.281345566,77.23360271,당산,0.33348432,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.53642477,126.9040112,20
영등포구,영등포동5가,0.584770453,0.761803368,0.580280482,0.53430016,19597.10458,21.8497807,2012.489309,130.3333333,19618.95437,79.48842805,36.81954591,0.77143139,75.02138267,영등포시장,0.231183548,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52107508,126.9066806,32
영등포구,당산동2가,0.657584722,0.716357713,0.580280482,0.53430016,24344.19067,27.57349027,2005.948282,498.6666667,24371.76416,74.43305413,74.41847541,2.951563579,88.10343663,영등포구청,0.224062494,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52248373,126.8937057,28
영등포구,당산동3가,0.681869249,0.854030051,0.580280482,0.53430016,25415.29823,30.69690285,2008.016904,702,25445.99514,73.29043755,91.61758031,4.155075466,83.96619166,영등포구청,0.044306081,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52586213,126.8971135,18
영등포구,당산동1가,0.674964734,0.710540399,0.580280482,0.53430016,20959.4866,22.79460935,2010.432806,591.6666667,20982.28121,78.03831175,80.40928071,3.502022295,79.1343873,영등포구청,0.416798581,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52168457,126.8985128,25
영등포구,당산동4가,0.608190099,0.755602085,0.580280482,0.53430016,38326.61169,33.25445934,2002.161289,592.3333333,38359.86615,59.5544688,80.82133465,3.505968235,95.67742202,영등포구청,0.42557029,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52903856,126.899136,24
영등포구,문래동5가,0.560709319,0.764956916,0.580280482,0.53430016,29271.5562,26.60952205,2004.133352,235.3333333,29298.16572,69.19303758,37.52740622,1.392917037,91.73329537,도림천,0.241239995,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.51668292,126.8838558,16
영등포구,당산동6가,0.660891001,0.830803358,0.580280482,0.53430016,13903.9319,32.11532525,2010.712614,434.6666667,13936.04722,85.53310938,55.75208304,2.57275328,78.57477177,당산,0.116044605,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.53466062,126.9028802,22
강남구,일원동,0.568658653,0.714336114,0.518254292,0.615384866,45394.84071,43.69145741,2001.880385,2278.333333,45438.53217,52.02517453,71.97302863,13.48525205,96.23923001,일원,0.471329373,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.48800861,127.0828609,20
강남구,역삼동,0.687470818,0.784992987,0.518254292,0.615384866,27800.58545,63.61493226,2007.652501,6550.333333,27864.20039,70.71828922,74.34030737,38.7708395,84.69499833,역삼,0.198113129,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.50007848,127.0385491,13
강남구,자곡동,0.633345575,0.403386721,0.518254292,0.615384866,22595.57545,33.83794505,2015.400143,2349.666667,22629.4134,76.28632303,63.62659322,13.90746769,69.19971466,수서,1.250298449,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.47626839,127.1003515,4
강남구,율현동,0.559982764,0.389778878,0.518254292,0.615384866,28742.74728,32.77717724,2011.752698,256.6666667,28775.52446,69.74895021,47.10866384,1.519187136,76.49460324,복정,1.298368962,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.47081182,127.1120707,5
강남구,세곡동,0.546170883,0.269020768,0.518254292,0.615384866,34406.20253,31.95416114,2012.459634,956.6666667,34438.1567,63.7258345,53.2134875,5.662424781,75.08073197,복정,2.093662948,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.46436924,127.1045968,22
강남구,논현동,0.707407702,0.823264703,0.518254292,0.615384866,19962.29801,64.13181287,2004.802208,3467.333333,20026.42983,79.05501268,72.87750332,20.52283713,90.39558391,학동,0.064723277,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.51367919,127.0317126,14
강남구,수서동,0.614139045,0.750025878,0.518254292,0.615384866,38714.34559,34.1652306,1995.74439,1281.666667,38748.51082,59.141083,72.14384665,7.58607083,108.5112205,수서,0.445684407,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.48587613,127.096719,13
강남구,압구정동,0.424014988,0.638311473,0.518254292,0.615384866,76434.39595,79.34894713,1980.100895,1236,76513.7449,18.97171207,54.24272638,7.315773898,139.7982094,압구정,0.506885392,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.53073601,127.0284791,8
강남구,개포동,0.597612722,0.628665059,0.518254292,0.615384866,47608.25309,61.76031467,2004.040728,4344.333333,47670.01341,49.65163707,86.45306806,25.71372201,91.91854499,도곡,1.350181724,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.48027664,127.0625925,9
강남구,신사동,0.709960378,0.737473662,0.518254292,0.615384866,18120.45285,65.04872623,2000.053012,714.6666667,18185.50157,81.01313453,74.35433436,4.230048338,99.89397603,새절,0.752380982,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.59561355,126.9072034,25
강남구,신사동,0.653125458,0.737473662,0.518254292,0.615384866,15942.57853,20.89361834,2003.466735,1715.333333,15963.47215,83.37661846,40.70660693,10.1529052,93.06652928,새절,0.752380982,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.59561355,126.9072034,25
강남구,신사동,0.709960378,0.737473662,0.518254292,0.615384866,18120.45285,65.04872623,2000.053012,714.6666667,18185.50157,81.01313453,74.35433436,4.230048338,99.89397603,새절,0.752380982,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.5238064,127.0265023,11
강남구,신사동,0.653125458,0.737473662,0.518254292,0.615384866,15942.57853,20.89361834,2003.466735,1715.333333,15963.47215,83.37661846,40.70660693,10.1529052,93.06652928,새절,0.752380982,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.5238064,127.0265023,11
강남구,신사동,0.709960378,0.737473662,0.518254292,0.615384866,18120.45285,65.04872623,2000.053012,714.6666667,18185.50157,81.01313453,74.35433436,4.230048338,99.89397603,압구정,0.316236824,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.59561355,126.9072034,25
강남구,신사동,0.653125458,0.737473662,0.518254292,0.615384866,15942.57853,20.89361834,2003.466735,1715.333333,15963.47215,83.37661846,40.70660693,10.1529052,93.06652928,압구정,0.316236824,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.59561355,126.9072034,25
강남구,신사동,0.709960378,0.737473662,0.518254292,0.615384866,18120.45285,65.04872623,2000.053012,714.6666667,18185.50157,81.01313453,74.35433436,4.230048338,99.89397603,압구정,0.316236824,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.5238064,127.0265023,11
강남구,신사동,0.653125458,0.737473662,0.518254292,0.615384866,15942.57853,20.89361834,2003.466735,1715.333333,15963.47215,83.37661846,40.70660693,10.1529052,93.06652928,압구정,0.316236824,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.5238064,127.0265023,11
강남구,대치동,0.585815978,0.717306751,0.518254292,0.615384866,56290.72207,70.82006346,1996.94277,4823,56361.54213,40.40680516,90.89495053,28.54690737,106.11446,대치,0.509393637,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.49918995,127.0633467,16
강남구,도곡동,0.467392516,0.751973579,0.518254292,0.615384866,71597.60654,77.41009568,2000.014815,2367.333333,71675.01664,24.11847404,87.91326955,14.01203512,99.97036913,매봉,0.218700611,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.48859585,127.045277,14
강남구,청담동,0.534303579,0.678496173,0.518254292,0.615384866,50478.33285,109.8145495,2002.03572,1318,50588.1474,46.54773451,72.98518931,7.801124593,95.92856063,청담,0.600613582,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.52439588,127.0504718,10
강남구,삼성동,0.589921571,0.75843795,0.518254292,0.615384866,41455.69835,94.91770876,2005.429757,2761.666667,41550.61606,56.16059559,75.44438808,16.34605899,89.14048578,청담,0.683000639,0,49.59270041,165,3506,32,14,20,678,2480,3571,8352,319.144058,1785,68.207872,37.51396894,127.0561219,14
용산구,용산동1가,,0.641742534,0.513245034,0.556583969,,,,,,,,,,삼각지,0.561801777,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.54001216,126.9770274,3
용산구,한남동,0.51573592,0.72218267,0.513245034,0.556583969,48957.26683,170.3604948,2001.246959,718.6666667,49127.62732,48.10123138,61.29502648,4.253723981,97.50608279,한강진,0.378240975,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53754287,127.0051785,13
용산구,용산동5가,0.353742377,0.662668443,0.513245034,0.556583969,79789.11248,273.5726107,2009,55.66666667,80062.68509,15.19684615,77.13195868,0.329486041,82,이촌,0.416380244,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.52614748,126.9745751,3
용산구,서빙고동,0.554538887,0.724554839,0.513245034,0.556583969,51225.84414,54.60063771,1992.018586,224.6666667,51280.44478,45.81136544,74.77157267,1.329781987,115.9628279,이촌,1.64585203,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.51862172,126.9913115,10
용산구,청암동,0.444336992,0.696735234,0.513245034,0.556583969,64323.20261,59.87734205,2003.987302,16.66666667,64383.07996,31.8746158,73.38892276,0.098648515,92.02539683,마포,0.581625638,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53450124,126.9466681,23
용산구,보광동,0.723752752,0.639557199,0.513245034,0.556583969,13763.91139,34.16888836,1989.028778,521,13798.08027,85.67985931,53.90708043,3.08375259,121.942444,이태원,1.025141502,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.52687187,127.0009363,10
용산구,한강로3가,0.465279686,0.712097329,0.513245034,0.556583969,61467.66047,123.5381317,2009.823293,406.6666667,61591.19861,34.84422847,83.4589429,2.407023774,80.35341496,신용산,0.589389998,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.52766836,126.9621917,14
용산구,원효로2가,0.60002943,0.781497528,0.513245034,0.556583969,19437.02421,26.19155288,2010.870922,183,19463.21576,79.65408098,41.3735249,1.083160698,78.25815601,효창공원앞,0.374820839,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53629746,126.9633397,33
용산구,원효로4가,0.587313663,0.613916288,0.513245034,0.556583969,26954.97198,19.9428281,1997.570806,272.6666667,26974.91481,71.66418677,34.64215615,1.613889711,104.8583882,마포,0.896315567,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53255076,126.9507163,29
용산구,용산동3가,0.695742227,0.663004038,0.513245034,0.556583969,5966.957143,42.55,1996.942857,9.333333333,6009.507143,93.96425342,33.33333333,0.055243169,106.1142857,삼각지,0.475592205,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53186152,126.976939,4
용산구,용산동6가,,0.741968592,0.513245034,0.556583969,,,,,,,,,,이촌,1.102082067,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.51864092,126.9848235,11
용산구,산천동,0.581575288,0.713243988,0.513245034,0.556583969,36540.495,31.66159414,2000.889171,235.6666667,36572.15659,61.45598405,62.43527308,1.394890007,98.22165794,마포,0.669150628,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.5354858,126.9514353,29
용산구,이태원동,0.721955451,0.697523606,0.513245034,0.556583969,18130.73045,65.96263162,1995.108545,999.6666667,18196.69308,81.00123057,71.69976315,5.91693795,109.7829096,이태원,0.475626439,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53851031,126.9925228,22
용산구,신창동,0.626433945,0.734322427,0.513245034,0.556583969,18334.9497,20.5798889,2008.035125,170.3333333,18355.52959,80.83228252,47.43281335,1.008187827,83.9297491,효창공원앞,0.684326712,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53577368,126.9549781,37
용산구,효창동,0.591587249,0.78005907,0.513245034,0.556583969,31711.1546,28.16789515,2010.616438,797,31739.3225,66.59647663,66.68906125,4.717372004,78.76712325,효창공원앞,0.394909473,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.54282446,126.9609711,27
용산구,문배동,0.626650842,0.773866087,0.513245034,0.556583969,33728.4512,40.26669306,2010.818237,628,33768.71789,64.43788981,90.67024437,3.717076058,78.36352698,삼각지,0.415640943,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53710871,126.9694198,24
용산구,동자동,0.643111755,0.816356334,0.513245034,0.556583969,21378.1742,91.21203446,2000.08146,187.6666667,21469.38623,77.52019759,52.04448613,1.110782283,99.83708098,서울,0.120006021,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.55207178,126.9724313,22
용산구,갈월동,0.73269307,0.847286951,0.513245034,0.556583969,12118.80252,33.70550384,1990.110636,174.6666667,12152.50802,87.43018878,57.16163928,1.033836441,119.7787286,숙대입구,0.048167474,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.5454065,126.9723658,25
용산구,청파동2가,0.679419014,0.723072027,0.513245034,0.556583969,10163.91592,32.98894162,2000.077982,271.6666667,10196.90486,89.51028574,39.84478709,1.6079708,99.84403642,숙대입구,0.514004862,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.54600825,126.9662426,18
용산구,청파동3가,0.694945762,0.708814662,0.513245034,0.556583969,10951.02825,30.81759457,2001.368333,508.3333333,10981.84585,88.67537537,50.58035755,3.008779718,97.26333333,숙대입구,0.475360668,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.54325589,126.9671116,27
용산구,이촌동,0.56445183,0.531463174,0.513245034,0.556583969,51619.33253,72.43524891,1993.621201,1752.666667,51691.76778,45.3738576,76.44266418,10.37387787,112.757598,이촌,0.824779819,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.51745293,126.9665312,5
용산구,한강로1가,0.597923067,0.814301405,0.513245034,0.556583969,28857.90992,39.15100961,2005.593472,157,28897.06093,69.61967672,57.60559771,0.929269015,88.81305645,삼각지,0.103328229,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53607756,126.9730217,13
용산구,동빙고동,0.74603701,0.593429274,0.513245034,0.556583969,16779.43749,65.32720191,1991.192706,171,16844.76469,82.43922279,77.95040672,1.012133767,117.6145879,이태원,1.11457404,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.52446171,126.9951452,10
용산구,남영동,0.77015212,0.779712602,0.513245034,0.556583969,10074.62121,30.35606061,1979.018519,14,10104.97727,89.60806544,54.52152536,0.082864753,141.962963,숙대입구,0.280297986,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.54286182,126.9733621,27
용산구,도원동,0.615779654,0.78016386,0.513245034,0.556583969,37050.44813,33.39730915,2000.109217,232,37083.84544,60.91172107,79.74445872,1.373187334,99.78156687,효창공원앞,0.472900081,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53872764,126.9560422,40
용산구,주성동,0.751065429,0.487067596,0.513245034,0.556583969,13345.22727,24.70707071,1985.915433,45.33333333,13369.93434,86.13526103,63.86646893,0.268323962,128.1691332,잠원,1.392087007,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.52130229,126.9998219,4
용산구,서계동,0.738567667,0.718053034,0.513245034,0.556583969,10599.16035,24.69966824,1995.47463,274.6666667,10623.86002,89.05615059,63.63610648,1.625727533,109.0507396,서울,0.518293961,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.55216609,126.9667992,19
용산구,용산동2가,0.759749942,0.563625905,0.513245034,0.556583969,11311.47112,31.75407947,1995.440479,539.6666667,11343.2252,88.29099059,74.91253379,3.194238927,109.1190419,녹사평,0.921046228,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.54288639,126.9850192,21
용산구,후암동,0.753824439,0.630323984,0.513245034,0.556583969,17173.11503,25.17024557,1999.762266,1153.333333,17198.28528,82.06319707,91.27776852,6.826477262,100.4754673,서울,0.777926628,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.549902,126.9806228,18
용산구,원효로3가,0.729177608,0.698623684,0.513245034,0.556583969,15705.12815,21.64206341,2012.080523,278.6666667,15726.77021,83.62838886,97.40156416,1.649403176,75.83895398,효창공원앞,0.639021575,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53432706,126.9576593,30
용산구,원효로1가,0.601719786,0.773405697,0.513245034,0.556583969,23388.57633,42.48991152,2014.752913,1140.666667,23431.06624,75.43363693,54.34154115,6.75150439,70.49417481,효창공원앞,0.544606516,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53998056,126.9674469,23
용산구,청파동1가,0.696266923,0.682542267,0.513245034,0.556583969,16087.3251,14.73464553,2002.312716,427.6666667,16102.05974,83.22920838,66.63102444,2.531320904,95.37456731,숙대입구,0.568083376,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.54879204,126.9674685,23
용산구,한강로2가,0.602088876,0.765658119,0.513245034,0.556583969,23570.52833,56.15890663,2016.422982,773.6666667,23626.68724,75.22556269,59.18055655,4.579264082,67.1540355,신용산,0.260979325,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53154138,126.9685983,18
용산구,용산동4가,,0.610147358,0.513245034,0.556583969,,,,,,,,,,녹사평,0.478909254,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53053635,126.9851823,1
용산구,신계동,0.455204376,0.69264802,0.513245034,0.556583969,50247.6676,50.45744341,2012.588324,199.6666667,50298.12504,46.85621971,53.45776721,1.181809214,74.82335267,효창공원앞,0.599945507,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53518051,126.965774,27
용산구,용문동,0.602596969,0.842410084,0.513245034,0.556583969,20823.99265,21.39979206,2009.974198,571,20845.39244,78.18391487,43.26522088,3.379698136,80.05160357,효창공원앞,0.231885971,20,45.19438857,107,367,15,3,3,245,978,1792,3609,269.932685,1511,113.014211,37.53765917,126.9596909,44
종로구,인사동,,0.795834625,0.32733628,0.427069356,,,,,,,,,,종각,0.310586223,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57171568,126.9860738,32
종로구,옥인동,0.713332799,0.480219535,0.32733628,0.427069356,19135.43106,28.46910987,1998.339947,66.33333333,19163.90017,79.97245102,78.9507259,0.392621091,103.3201067,독립문,1.11153575,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58353851,126.96341,3
종로구,신영동,0.728012133,0.259613977,0.32733628,0.427069356,21554.86927,28.18174872,1997.460026,132.3333333,21583.05101,77.39929691,91.11041112,0.783269212,105.0799484,홍제,2.181205906,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.60252004,126.9618378,33
종로구,중학동,,0.745539104,0.32733628,0.427069356,,,,,,,,,,안국,0.530112212,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57531295,126.9796777,24
종로구,종로4가,,0.780800407,0.32733628,0.427069356,,,,,,,,,,종로5가,0.350243381,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57067201,126.9979532,31
종로구,평창동,0.675530552,0.02354946,0.32733628,0.427069356,29774.85051,50.0752501,1996.624341,228.3333333,29824.92576,68.63274396,85.10631454,1.35148466,106.7513172,녹번,3.677060771,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.61302985,126.9745008,14
종로구,종로6가,0.714121746,0.837051485,0.32733628,0.427069356,3464.285714,52.12301587,1995.222222,4.666666667,3516.40873,96.61606262,33.33333333,0.027621584,109.5555556,동대문,0.195291615,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57194723,127.0076852,20
종로구,창성동,0.690553246,0.692501071,0.32733628,0.427069356,15725.19287,49.57917503,1994.346288,24.66666667,15774.77204,83.57733123,52.74322708,0.145999803,111.3074242,경복궁,0.53243997,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58056045,126.9724744,21
종로구,동숭동,0.753421484,0.719494272,0.32733628,0.427069356,8885.009881,38.23196776,1998.714483,248,8923.241849,90.86503021,71.51897361,1.467889908,102.5710339,혜화,0.286702631,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58140396,127.0048791,12
종로구,청운동,0.665148684,0.377924592,0.32733628,0.427069356,31486.64805,54.97051127,1999.271968,38,31541.61856,66.80676641,89.29668916,0.224918615,101.4560639,경복궁,1.529791672,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58920548,126.9693239,8
종로구,인의동,0.601659128,0.784041664,0.32733628,0.427069356,24727.01252,67.98139499,2012.791667,56.66666667,24794.99391,73.98288155,59.80830653,0.335404952,74.41666667,종로5가,0.401694892,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57234353,126.9976926,28
종로구,사직동,0.585948147,0.669250238,0.32733628,0.427069356,43419.25954,91.03286444,2004.075202,125.3333333,43510.29241,54.07616614,88.34008335,0.741836835,91.84959633,경복궁,0.674723246,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57541167,126.9659572,20
종로구,예지동,,0.827170852,0.32733628,0.427069356,,,,,,,,,,을지로4가,0.336255831,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.56963702,126.9983083,31
종로구,무악동,0.536365544,0.716053307,0.32733628,0.427069356,51100.13545,48.31694317,2005.50321,245,51148.45239,45.95176047,85.47058681,1.450133175,88.9935791,독립문,0.292135273,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57710998,126.9585814,13
종로구,삼청동,0.68590597,0.327012299,0.32733628,0.427069356,13009.00673,44.36368186,1987.793672,29.33333333,13053.37042,86.47197743,33.33333333,0.173621387,124.4126563,안국,1.623754587,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.5907548,126.9810098,3
종로구,장사동,,0.787588312,0.32733628,0.427069356,,,,,,,,,,종로3가,0.21709626,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.5692376,126.994044,25
종로구,부암동,0.640478912,0.290872785,0.32733628,0.427069356,19259.24331,44.49581011,2000.613001,123.3333333,19303.73912,79.82370992,46.05218326,0.729999014,98.77399829,무악재,1.915592712,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.59476332,126.9655907,10
종로구,묘동,,0.872249472,0.32733628,0.427069356,,,,,,,,,,종로3가,0.109318363,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57243598,126.9917426,21
종로구,원서동,0.780609338,0.607238654,0.32733628,0.427069356,11897.49104,35.05809898,1998.407947,87.33333333,11932.54914,87.66415025,93.36852524,0.51691822,103.184106,안국,0.853578459,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58392439,126.9882633,14
종로구,청진동,,0.792142453,0.32733628,0.427069356,,,,,,,,,,종각,0.294128439,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57145109,126.9801789,35
종로구,신교동,0.70412029,0.475934802,0.32733628,0.427069356,15896.61085,35.3002924,1998.212222,61,15931.91114,83.41018865,65.58221639,0.361053566,103.5755556,경복궁,1.082605943,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58450635,126.9679415,11
종로구,종로5가,0.607680256,0.85019841,0.32733628,0.427069356,11582.13259,48.23996265,2022,27.66666667,11630.37255,87.98556342,41.75340188,0.163756535,56,종로5가,0.149585579,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57061741,127.0035339,27
종로구,종로2가,,0.796226771,0.32733628,0.427069356,,,,,,,,,,종각,0.338539518,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57045829,126.9869347,32
종로구,효제동,0.639249413,0.81274574,0.32733628,0.427069356,9052.353687,53.79253091,2016.422061,78.66666667,9106.146218,90.67048214,42.23237617,0.465620992,67.15587863,종로5가,0.253499553,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57305001,127.0030882,32
종로구,평동,0.342994098,0.800060634,0.32733628,0.427069356,74281.42745,89.399398,2017,111,74370.82685,21.2510484,68.3766786,0.656999112,66,서대문,0.234380257,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.56791635,126.966861,45
종로구,효자동,0.616745872,0.623403824,0.32733628,0.427069356,21483.66387,38.17069243,1999.073121,20,21521.83456,77.4644104,38.23280756,0.118378218,101.8537582,경복궁,0.770790759,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58266756,126.9719527,17
종로구,궁정동,0.685237963,0.569042071,0.32733628,0.427069356,1750,47,2019,1.5,1797,98.444929,50,0.008878366,62,경복궁,0.985685874,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58469796,126.9727063,11
종로구,봉익동,,0.820946768,0.32733628,0.427069356,,,,,,,,,,종로3가,0.17184504,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.5721947,126.992998,20
종로구,세종로,,0.644711809,0.32733628,0.427069356,,,,,,,,,,경복궁,0.57063999,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58030431,126.9767892,17
종로구,팔판동,0.758976818,0.625189294,0.32733628,0.427069356,9250,63.33333333,1986.25,2.333333333,9313.333333,90.45010548,33.33333333,0.013810792,127.5,안국,0.809052971,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58279762,126.9807261,18
